Lepidotrigla	Triglidae	Perciformes/Scorpaenoidei	Teleostei
Heterotis	Arapaimidae	Osteoglossiformes	Teleostei
Bonapartia	Gonostomatidae	Stomiiformes	Teleostei
Rhina	Rhinidae	Rhinopristiformes	Elasmobranchii
Ophthalmolebias	Rivulidae	Cyprinodontiformes	Teleostei
Lepidomeda	Leuciscidae	Cypriniformes	Teleostei
Ophthalmolepis	Labridae	Eupercaria/misc	Teleostei
Zebrias	Soleidae	Pleuronectiformes	Teleostei
Ardea	Ardeidae	Ciconiiformes	Aves
Gymnocanthus	Cottidae	Perciformes/Cottoidei	Teleostei
Balistes	Balistidae	Tetraodontiformes	Teleostei
Ophiclinops	Clinidae	Blenniiformes	Teleostei
Parkraemeria	Gobiidae	Gobiiformes	Teleostei
Pellonula	Dorosomatidae	Clupeiformes	Teleostei
Chasmodes	Blenniidae	Blenniiformes	Teleostei
Tripodichthys	Triacanthidae	Tetraodontiformes	Teleostei
Choridactylus	Synanceiidae	Perciformes/Scorpaenoidei	Teleostei
Hexanematichthys	Ariidae	Siluriformes	Teleostei
Plecodus	Cichlidae	Cichliformes	Teleostei
Bathycongrus	Congridae	Anguilliformes	Teleostei
Evynnis	Sparidae	Eupercaria/misc	Teleostei
Psychrolutes	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Petenia	Cichlidae	Cichliformes	Teleostei
Schismatogobius	Gobiidae	Gobiiformes	Teleostei
Neocirrhites	Cirrhitidae	Centrarchiformes	Teleostei
Poroderma	Scyliorhinidae	Carcharhiniformes	Elasmobranchii
Eupleurogrammus	Trichiuridae	Scombriformes	Teleostei
Lissocampus	Syngnathidae	Syngnathiformes	Teleostei
Marleyella	Poecilopsettidae	Pleuronectiformes	Teleostei
Gymnogeophagus	Cichlidae	Cichliformes	Teleostei
Bathyagonus	Agonidae	Perciformes/Cottoidei	Teleostei
Psenes	Nomeidae	Scombriformes	Teleostei
Bellottia	Bythitidae	Ophidiiformes	Teleostei
Melichthys	Balistidae	Tetraodontiformes	Teleostei
Poecilopsetta	Poecilopsettidae	Pleuronectiformes	Teleostei
Eucinostomus	Gerreidae	Eupercaria/misc	Teleostei
Zaprora	Zaproridae	Perciformes/Zoarcoidei	Teleostei
Ptychochromoides	Cichlidae	Cichliformes	Teleostei
Atrosalarias	Blenniidae	Blenniiformes	Teleostei
Ogilbichthys	Dinematichthyidae	Ophidiiformes	Teleostei
Pseudotocinclus	Loricariidae	Siluriformes	Teleostei
Ponticola	Gobiidae	Gobiiformes	Teleostei
Oplegnathus	Oplegnathidae	Centrarchiformes	Teleostei
Acentrophryne	Linophrynidae	Lophiiformes	Teleostei
Cinetodus	Ariidae	Siluriformes	Teleostei
Rhinogobiops	Gobiidae	Gobiiformes	Teleostei
Plecoglossus	Plecoglossidae	Osmeriformes	Teleostei
Cebidichthys	Cebidichthyidae	Perciformes/Zoarcoidei	Teleostei
Dibrachichthys	Tetrabrachiidae	Lophiiformes	Teleostei
Myaka	Cichlidae	Cichliformes	Teleostei
Embiotoca	Embiotocidae	Ovalentaria/misc	Teleostei
Cunningtonia	Cichlidae	Cichliformes	Teleostei
Nuchequula	Leiognathidae	Acanthuriformes	Teleostei
Chaetobranchopsis	Cichlidae	Cichliformes	Teleostei
Notacanthus	Notacanthidae	Notacanthiformes	Teleostei
Scortum	Terapontidae	Centrarchiformes	Teleostei
Trimmatom	Gobiidae	Gobiiformes	Teleostei
Lethenteron	Petromyzontidae	Petromyzontiformes	Petromyzonti
Trematomus	Nototheniidae	Perciformes/Notothenioidei	Teleostei
Aplodinotus	Sciaenidae	Eupercaria/misc	Teleostei
Linophryne	Linophrynidae	Lophiiformes	Teleostei
Valenciennea	Gobiidae	Gobiiformes	Teleostei
Pinjalo	Lutjanidae	Eupercaria/misc	Teleostei
Corniger	Holocentridae	Holocentriformes	Teleostei
Haplocylix	Gobiesocidae	Gobiesociformes	Teleostei
Pseudoliparis	Liparidae	Perciformes/Cottoidei	Teleostei
Orthochromis	Cichlidae	Cichliformes	Teleostei
Paraheminodus	Peristediidae	Perciformes/Scorpaenoidei	Teleostei
Eurypegasus	Pegasidae	Dactylopteriformes	Teleostei
Alticus	Blenniidae	Blenniiformes	Teleostei
Setipinna	Engraulidae	Clupeiformes	Teleostei
Evermannichthys	Gobiidae	Gobiiformes	Teleostei
Triphoturus	Myctophidae	Myctophiformes	Teleostei
Lagusia	Terapontidae	Centrarchiformes	Teleostei
Cristatogobius	Gobiidae	Gobiiformes	Teleostei
Maulisia	Platytroctidae	Alepocephaliformes	Teleostei
Phycodurus	Syngnathidae	Syngnathiformes	Teleostei
Pelasgus	Leuciscidae	Cypriniformes	Teleostei
Phalacrocorax	Phalacrocoracidae	Pelecaniformes	Aves
Citharus	Citharidae	Pleuronectiformes	Teleostei
Nipponia	Threskiornithidae	Ciconiiformes	Aves
Guentherus	Ateleopodidae	Ateleopodiformes	Teleostei
Otaria	Otariidae	Carnivora	Mammalia
Egglestonichthys	Gobiidae	Gobiiformes	Teleostei
Centrarchops	Dinopercidae	Eupercaria/misc	Teleostei
Wetmorella	Labridae	Eupercaria/misc	Teleostei
Scoliodon	Carcharhinidae	Carcharhiniformes	Elasmobranchii
Cremnochorites	Tripterygiidae	Blenniiformes	Teleostei
Ratsirakia	Eleotridae	Gobiiformes	Teleostei
Hime	Aulopidae	Aulopiformes	Teleostei
Antimora	Moridae	Gadiformes	Teleostei
Azygopus	Rhombosoleidae	Pleuronectiformes	Teleostei
Guyanancistrus	Loricariidae	Siluriformes	Teleostei
Coelophrys	Ogcocephalidae	Lophiiformes	Teleostei
Rhinobatos	Rhinobatidae	Rhinopristiformes	Elasmobranchii
Acanthicus	Loricariidae	Siluriformes	Teleostei
Cabillus	Gobiidae	Gobiiformes	Teleostei
Tropidophoxinellus	Leuciscidae	Cypriniformes	Teleostei
Priacanthus	Priacanthidae	Eupercaria/misc	Teleostei
Calidris	Scolopacidae	Charadriiformes	Aves
Pseudosciades	Ariidae	Siluriformes	Teleostei
Margariscus	Leuciscidae	Cypriniformes	Teleostei
Hozukius	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Lubbockichthys	Pseudochromidae	Ovalentaria/misc	Teleostei
Cryptotomus	Scaridae	Eupercaria/misc	Teleostei
Symphurus	Cynoglossidae	Pleuronectiformes	Teleostei
Pristiophorus	Pristiophoridae	Pristiophoriformes	Elasmobranchii
Bathymaster	Bathymasteridae	Perciformes/Zoarcoidei	Teleostei
Tigrigobius	Gobiidae	Gobiiformes	Teleostei
Spiniraja	Rajidae	Rajiformes	Elasmobranchii
Gymnochanda	Ambassidae	Ovalentaria/misc	Teleostei
Hydrolagus	Chimaeridae	Chimaeriformes	Holocephali
Himantolophus	Himantolophidae	Lophiiformes	Teleostei
Molva	Lotidae	Gadiformes	Teleostei
Diplospinus	Gempylidae	Scombriformes	Teleostei
Cnesterodon	Poeciliidae	Cyprinodontiformes	Teleostei
Pseudocaranx	Carangidae	Carangiformes	Teleostei
Nebrius	Ginglymostomatidae	Orectolobiformes	Elasmobranchii
Tylochromis	Cichlidae	Cichliformes	Teleostei
Eumicrotremus	Cyclopteridae	Perciformes/Cottoidei	Teleostei
Flagellostomias	Stomiidae	Stomiiformes	Teleostei
Acanthocybium	Scombridae	Scombriformes	Teleostei
Pictichromis	Pseudochromidae	Ovalentaria/misc	Teleostei
Mustelus	Triakidae	Carcharhiniformes	Elasmobranchii
Lobulogobius	Gobiidae	Gobiiformes	Teleostei
Chrysoblephus	Sparidae	Eupercaria/misc	Teleostei
Lycodapus	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Cyprinella	Leuciscidae	Cypriniformes	Teleostei
Giganthias	Anthiadidae	Perciformes/Serranoidei	Teleostei
Porocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Acanthemblemaria	Chaenopsidae	Blenniiformes	Teleostei
Cepola	Cepolidae	Eupercaria/misc	Teleostei
Bufoceratias	Diceratiidae	Lophiiformes	Teleostei
Scuticaria	Muraenidae	Anguilliformes	Teleostei
Batrichthys	Batrachoididae	Batrachoidiformes	Teleostei
Tandanus	Plotosidae	Siluriformes	Teleostei
Bidenichthys	Bythitidae	Ophidiiformes	Teleostei
Ascelichthys	Cottidae	Perciformes/Cottoidei	Teleostei
Scorpis	Scorpididae	Centrarchiformes	Teleostei
Syacium	Cyclopsettidae	Pleuronectiformes	Teleostei
Harpagifer	Harpagiferidae	Perciformes/Notothenioidei	Teleostei
Pao	Tetraodontidae	Tetraodontiformes	Teleostei
Benthosema	Myctophidae	Myctophiformes	Teleostei
Blepsias	Agonidae	Perciformes/Cottoidei	Teleostei
Parascolopsis	Nemipteridae	Eupercaria/misc	Teleostei
Pristotis	Pomacentridae	Ovalentaria/misc	Teleostei
Petrotilapia	Cichlidae	Cichliformes	Teleostei
Allosmerus	Osmeridae	Osmeriformes	Teleostei
Gymnothorax	Muraenidae	Anguilliformes	Teleostei
Cyrtocara	Cichlidae	Cichliformes	Teleostei
Exocoetus	Exocoetidae	Beloniformes	Teleostei
Velifer	Veliferidae	Lampriformes	Teleostei
Equulites	Leiognathidae	Acanthuriformes	Teleostei
Zalembius	Embiotocidae	Ovalentaria/misc	Teleostei
Rosenblattichthys	Scopelarchidae	Aulopiformes	Teleostei
Isurus	Lamnidae	Lamniformes	Elasmobranchii
Spectrunculus	Ophidiidae	Ophidiiformes	Teleostei
Remora	Echeneidae	Carangiformes	Teleostei
Lampichthys	Myctophidae	Myctophiformes	Teleostei
Cephalopholis	Epinephelidae	Perciformes/Serranoidei	Teleostei
Paralichthys	Paralichthyidae	Pleuronectiformes	Teleostei
Neoaploactis	Aploactinidae	Perciformes/Scorpaenoidei	Teleostei
Cleisthenes	Pleuronectidae	Pleuronectiformes	Teleostei
Pentanemus	Polynemidae	Carangaria/misc	Teleostei
Uria	Alcidae	Charadriiformes	Aves
Akihito	Gobiidae	Gobiiformes	Teleostei
Leucaspius	Leuciscidae	Cypriniformes	Teleostei
Encheliophis	Carapidae	Ophidiiformes	Teleostei
Lythrichthys	Setarchidae	Perciformes/Scorpaenoidei	Teleostei
Helcogrammoides	Tripterygiidae	Blenniiformes	Teleostei
Parabathymyrus	Congridae	Anguilliformes	Teleostei
Oncorhynchus	Salmonidae	Salmoniformes	Teleostei
Chiloconger	Congridae	Anguilliformes	Teleostei
Stethopristes	Parazenidae	Zeiformes	Teleostei
Ctenochaetus	Acanthuridae	Acanthuriformes	Teleostei
Karalepis	Tripterygiidae	Blenniiformes	Teleostei
Arctocephalus	Otariidae	Carnivora	Mammalia
Agamia	Ardeidae	Ciconiiformes	Aves
Odontomacrurus	Macrouridae	Gadiformes	Teleostei
Erythrogonys	Charadriidae	Charadriiformes	Aves
Oncopterus	Oncopteridae	Pleuronectiformes	Teleostei
Aythya	Anatidae	Anseriformes	Aves
Lipogramma	Grammatidae	Ovalentaria/misc	Teleostei
Odontamblyopus	Gobiidae	Gobiiformes	Teleostei
Arnoglossus	Bothidae	Pleuronectiformes	Teleostei
Bathygadus	Bathygadidae	Gadiformes	Teleostei
Seriola	Carangidae	Carangiformes	Teleostei
Hemiramphus	Hemiramphidae	Beloniformes	Teleostei
Odontoscion	Sciaenidae	Eupercaria/misc	Teleostei
Oxyurichthys	Gobiidae	Gobiiformes	Teleostei
Winteria	Opisthoproctidae	Argentiniformes	Teleostei
Chionodraco	Channichthyidae	Perciformes/Notothenioidei	Teleostei
Heteroconger	Congridae	Anguilliformes	Teleostei
Zeugopterus	Scophthalmidae	Pleuronectiformes	Teleostei
Halidesmus	Pseudochromidae	Ovalentaria/misc	Teleostei
Pachyurus	Sciaenidae	Eupercaria/misc	Teleostei
Spratelloides	Spratelloididae	Clupeiformes	Teleostei
Neochelon	Mugilidae	Mugiliformes	Teleostei
Oxyura	Anatidae	Anseriformes	Aves
Ramnogaster	Clupeidae	Clupeiformes	Teleostei
Nannocampus	Syngnathidae	Syngnathiformes	Teleostei
Ulaema	Gerreidae	Eupercaria/misc	Teleostei
Posidonichthys	Gobiesocidae	Gobiesociformes	Teleostei
Selenanthias	Anthiadidae	Perciformes/Serranoidei	Teleostei
Cypho	Pseudochromidae	Ovalentaria/misc	Teleostei
Pardachirus	Soleidae	Pleuronectiformes	Teleostei
Paratilapia	Cichlidae	Cichliformes	Teleostei
Rhyacichthys	Rhyacichthyidae	Gobiiformes	Teleostei
Arctoraja	Arhynchobatidae	Rajiformes	Elasmobranchii
Carcharias	Carchariidae	Lamniformes	Elasmobranchii
Pinguinus	Alcidae	Charadriiformes	Aves
Snyderina	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Sebastiscus	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Chaetobranchus	Cichlidae	Cichliformes	Teleostei
Brotulotaenia	Ophidiidae	Ophidiiformes	Teleostei
Bathycallionymus	Callionymidae	Callionymiformes	Teleostei
Raconda	Pristigasteridae	Clupeiformes	Teleostei
Cryptocentrus	Gobiidae	Gobiiformes	Teleostei
Rhynchoconger	Congridae	Anguilliformes	Teleostei
Gargariscus	Peristediidae	Perciformes/Scorpaenoidei	Teleostei
Taenianotus	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Abramis	Leuciscidae	Cypriniformes	Teleostei
Capropygia	Aracanidae	Tetraodontiformes	Teleostei
Monopenchelys	Muraenidae	Anguilliformes	Teleostei
Praealticus	Blenniidae	Blenniiformes	Teleostei
Chondrostoma	Leuciscidae	Cypriniformes	Teleostei
Curculionichthys	Loricariidae	Siluriformes	Teleostei
Assessor	Plesiopidae	Ovalentaria/misc	Teleostei
Gephyroberyx	Trachichthyidae	Trachichthyiformes	Teleostei
Hexatrygon	Hexatrygonidae	Myliobatiformes	Elasmobranchii
Pareiorhaphis	Loricariidae	Siluriformes	Teleostei
Gadus	Gadidae	Gadiformes	Teleostei
Hisonotus	Loricariidae	Siluriformes	Teleostei
Brevoortia	Alosidae	Clupeiformes	Teleostei
Somniosus	Somniosidae	Squaliformes	Elasmobranchii
Dunckerocampus	Syngnathidae	Syngnathiformes	Teleostei
Micracanthicus	Loricariidae	Siluriformes	Teleostei
Trachyrincus	Trachyrincidae	Gadiformes	Teleostei
Maxillicosta	Neosebastidae	Perciformes/Scorpaenoidei	Teleostei
Chelmonops	Chaetodontidae	Acanthuriformes	Teleostei
Kali	Chiasmodontidae	Scombriformes	Teleostei
Spatula	Anatidae	Anseriformes	Aves
Xiphocheilus	Labridae	Eupercaria/misc	Teleostei
Aspidophoroides	Agonidae	Perciformes/Cottoidei	Teleostei
Suruga	Gobiidae	Gobiiformes	Teleostei
Neostethus	Phallostethidae	Atheriniformes	Teleostei
Gonostoma	Gonostomatidae	Stomiiformes	Teleostei
Pangasius	Pangasiidae	Siluriformes	Teleostei
Neoconger	Moringuidae	Anguilliformes	Teleostei
Squaloliparis	Liparidae	Perciformes/Cottoidei	Teleostei
Gymnura	Gymnuridae	Myliobatiformes	Elasmobranchii
Phoxocampus	Syngnathidae	Syngnathiformes	Teleostei
Gurgesiella	Gurgesiellidae	Rajiformes	Elasmobranchii
Scopelosaurus	Notosudidae	Aulopiformes	Teleostei
Strangomera	Clupeidae	Clupeiformes	Teleostei
Hemilepidotus	Cottidae	Perciformes/Cottoidei	Teleostei
Uroconger	Congridae	Anguilliformes	Teleostei
Blenniella	Blenniidae	Blenniiformes	Teleostei
Thymallus	Salmonidae	Salmoniformes	Teleostei
Apistoloricaria	Loricariidae	Siluriformes	Teleostei
Panaqolus	Loricariidae	Siluriformes	Teleostei
Archamia	Apogonidae	Kurtiformes	Teleostei
Variabilichromis	Cichlidae	Cichliformes	Teleostei
Percichthys	Percichthyidae	Centrarchiformes	Teleostei
Neomyxine	Myxinidae	Myxiniformes	Myxini
Albatrossia	Macrouridae	Gadiformes	Teleostei
Nanochromis	Cichlidae	Cichliformes	Teleostei
Rondonacara	Cichlidae	Cichliformes	Teleostei
Apodichthys	Pholidae	Perciformes/Zoarcoidei	Teleostei
Cololabis	Scomberesocidae	Beloniformes	Teleostei
Anoplagonus	Agonidae	Perciformes/Cottoidei	Teleostei
Discordipinna	Gobiidae	Gobiiformes	Teleostei
Hoplunnis	Nettastomatidae	Anguilliformes	Teleostei
Neosalangichthys	Salangidae	Osmeriformes	Teleostei
Neoniphon	Holocentridae	Holocentriformes	Teleostei
Dolichopteryx	Opisthoproctidae	Argentiniformes	Teleostei
Eleginops	Eleginopidae	Perciformes/Notothenioidei	Teleostei
Parambassis	Ambassidae	Ovalentaria/misc	Teleostei
Cladorhynchus	Recurvirostridae	Charadriiformes	Aves
Chlorurus	Scaridae	Eupercaria/misc	Teleostei
Amphistichus	Embiotocidae	Ovalentaria/misc	Teleostei
Dolopichthys	Oneirodidae	Lophiiformes	Teleostei
Atherinosoma	Atherinidae	Atheriniformes	Teleostei
Foa	Apogonidae	Kurtiformes	Teleostei
Chaunacops	Chaunacidae	Lophiiformes	Teleostei
Pseudaphritis	Pseudaphritidae	Perciformes/Notothenioidei	Teleostei
Acanthostracion	Ostraciidae	Tetraodontiformes	Teleostei
Altrichthys	Pomacentridae	Ovalentaria/misc	Teleostei
Notoscopelus	Myctophidae	Myctophiformes	Teleostei
Glyphis	Carcharhinidae	Carcharhiniformes	Elasmobranchii
Leptoclinus	Lumpenidae	Perciformes/Zoarcoidei	Teleostei
Rioraja	Arhynchobatidae	Rajiformes	Elasmobranchii
Sauromuraenesox	Muraenesocidae	Anguilliformes	Teleostei
Diancistrus	Dinematichthyidae	Ophidiiformes	Teleostei
Ctenogobiops	Gobiidae	Gobiiformes	Teleostei
Atlantirivulus	Rivulidae	Cyprinodontiformes	Teleostei
Helicophagus	Pangasiidae	Siluriformes	Teleostei
Cetonurus	Macrouridae	Gadiformes	Teleostei
Calamopteryx	Bythitidae	Ophidiiformes	Teleostei
Lestidiops	Lestidiidae	Aulopiformes	Teleostei
Gymneleotris	Gobiidae	Gobiiformes	Teleostei
Paragaleus	Hemigaleidae	Carcharhiniformes	Elasmobranchii
Beringraja	Rajidae	Rajiformes	Elasmobranchii
Haemulon	Haemulidae	Eupercaria/misc	Teleostei
Agonomalus	Agonidae	Perciformes/Cottoidei	Teleostei
Pusa	Phocidae	Carnivora	Mammalia
Zebrasoma	Acanthuridae	Acanthuriformes	Teleostei
Pseudobathylagus	Bathylagidae	Argentiniformes	Teleostei
Cochlearius	Ardeidae	Ciconiiformes	Aves
Scopeloberyx	Melamphaidae	Beryciformes	Teleostei
Ahlia	Ophichthidae	Anguilliformes	Teleostei
Bassozetus	Ophidiidae	Ophidiiformes	Teleostei
Dicentrarchus	Moronidae	Eupercaria/misc	Teleostei
Trisopterus	Gadidae	Gadiformes	Teleostei
Dermatolepis	Epinephelidae	Perciformes/Serranoidei	Teleostei
Aulorhynchus	Aulorhynchidae	Perciformes/Gasterosteoidei	Teleostei
Neoditrema	Embiotocidae	Ovalentaria/misc	Teleostei
Rhadinocentrus	Melanotaeniidae	Atheriniformes	Teleostei
Festucalex	Syngnathidae	Syngnathiformes	Teleostei
Pterygotrigla	Triglidae	Perciformes/Scorpaenoidei	Teleostei
Lucifuga	Bythitidae	Ophidiiformes	Teleostei
Pentaprion	Gerreidae	Eupercaria/misc	Teleostei
Anoxypristis	Pristidae	Rhinopristiformes	Elasmobranchii
Calloplesiops	Plesiopidae	Ovalentaria/misc	Teleostei
Meuschenia	Monacanthidae	Tetraodontiformes	Teleostei
Lipophrys	Blenniidae	Blenniiformes	Teleostei
Hyporthodus	Epinephelidae	Perciformes/Serranoidei	Teleostei
Sudis	Paralepididae	Aulopiformes	Teleostei
Hoplobrotula	Ophidiidae	Ophidiiformes	Teleostei
Exastilithoxus	Loricariidae	Siluriformes	Teleostei
Fibramia	Apogonidae	Kurtiformes	Teleostei
Johnrandallia	Chaetodontidae	Acanthuriformes	Teleostei
Cypselurus	Exocoetidae	Beloniformes	Teleostei
Tursiops	Delphinidae	Cetartiodactyla	Mammalia
Cincelichthys	Cichlidae	Cichliformes	Teleostei
Dolloidraco	Artedidraconidae	Perciformes/Notothenioidei	Teleostei
Aristochromis	Cichlidae	Cichliformes	Teleostei
Clariger	Gobiidae	Gobiiformes	Teleostei
Wuhanlinigobius	Gobiidae	Gobiiformes	Teleostei
Odontostomops	Evermannellidae	Aulopiformes	Teleostei
Lepadogaster	Gobiesocidae	Gobiesociformes	Teleostei
Proterorhinus	Gobiidae	Gobiiformes	Teleostei
Salmo	Salmonidae	Salmoniformes	Teleostei
Raniceps	Ranicipitidae	Gadiformes	Teleostei
Erotelis	Eleotridae	Gobiiformes	Teleostei
Pegasus	Pegasidae	Dactylopteriformes	Teleostei
Cynodonichthys	Rivulidae	Cyprinodontiformes	Teleostei
Bembras	Bembridae	Perciformes/Scorpaenoidei	Teleostei
Diretmus	Diretmidae	Trachichthyiformes	Teleostei
Lasiancistrus	Loricariidae	Siluriformes	Teleostei
Batrachomoeus	Batrachoididae	Batrachoidiformes	Teleostei
Soleichthys	Soleidae	Pleuronectiformes	Teleostei
Reicheltia	Tetraodontidae	Tetraodontiformes	Teleostei
Neophrynichthys	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Plagioscion	Sciaenidae	Eupercaria/misc	Teleostei
Cryptacanthodes	Cryptacanthodidae	Perciformes/Zoarcoidei	Teleostei
Selaroides	Carangidae	Carangiformes	Teleostei
Tetrabrachium	Tetrabrachiidae	Lophiiformes	Teleostei
Hemipsilichthys	Loricariidae	Siluriformes	Teleostei
Argyrops	Sparidae	Eupercaria/misc	Teleostei
Cryodraco	Channichthyidae	Perciformes	Teleostei
Bothrocarina	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Pseudosimochromis	Cichlidae	Cichliformes	Teleostei
Protonibea	Sciaenidae	Eupercaria/misc	Teleostei
Didogobius	Gobiidae	Gobiiformes	Teleostei
Chilara	Ophidiidae	Ophidiiformes	Teleostei
Sphyraenops	Epigonidae	Acropomatiformes	Teleostei
Xeniamia	Apogonidae	Kurtiformes	Teleostei
Xenurolebias	Rivulidae	Cyprinodontiformes	Teleostei
Paratrygon	Potamotrygonidae	Myliobatiformes	Elasmobranchii
Holocentrus	Holocentridae	Holocentriformes	Teleostei
Spectrolebias	Rivulidae	Cyprinodontiformes	Teleostei
Raneya	Ophidiidae	Ophidiiformes	Teleostei
Macquaria	Percichthyidae	Centrarchiformes	Teleostei
Cyphocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Holohalaelurus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Artedidraco	Artedidraconidae	Perciformes/Notothenioidei	Teleostei
Randallichthys	Lutjanidae	Eupercaria/misc	Teleostei
Evermannella	Evermannellidae	Aulopiformes	Teleostei
Lophiodes	Lophiidae	Lophiiformes	Teleostei
Rimicola	Gobiesocidae	Gobiesociformes	Teleostei
Porophryne	Histiophrynidae	Lophiiformes	Teleostei
Lophodytes	Anatidae	Anseriformes	Aves
Typhliasina	Dinematichthyidae	Ophidiiformes	Teleostei
Lophodolos	Oneirodidae	Lophiiformes	Teleostei
Tuamotuichthys	Bythitidae	Ophidiiformes	Teleostei
Petrochromis	Cichlidae	Cichliformes	Teleostei
Pseudocarcharias	Pseudocarchariidae	Lamniformes	Elasmobranchii
Trachypoma	Anthiadidae	Perciformes/Serranoidei	Teleostei
Satyrichthys	Peristediidae	Perciformes/Scorpaenoidei	Teleostei
Schuettea	Monodactylidae	Eupercaria/misc	Teleostei
Bathyraja	Arhynchobatidae	Rajiformes	Elasmobranchii
Solenostomus	Solenostomidae	Syngnathiformes	Teleostei
Bellator	Triglidae	Perciformes/Scorpaenoidei	Teleostei
Olisthops	Odacidae	Eupercaria/misc	Teleostei
Polyacanthonotus	Notacanthidae	Notacanthiformes	Teleostei
Lepidion	Moridae	Gadiformes	Teleostei
Marosatherina	Telmatherinidae	Atheriniformes	Teleostei
Carlhubbsia	Poeciliidae	Cyprinodontiformes	Teleostei
Rastrelliger	Scombridae	Scombriformes	Teleostei
Protosalanx	Salangidae	Osmeriformes	Teleostei
Anthias	Anthiadidae	Perciformes/Serranoidei	Teleostei
Aspasmichthys	Gobiesocidae	Gobiesociformes	Teleostei
Sparidentex	Sparidae	Eupercaria/misc	Teleostei
Abalistes	Balistidae	Tetraodontiformes	Teleostei
Atherion	Atherionidae	Atheriniformes	Teleostei
Psenopsis	Centrolophidae	Scombriformes	Teleostei
Desmodema	Trachipteridae	Lampriformes	Teleostei
Priolepis	Gobiidae	Gobiiformes	Teleostei
Pachystomias	Stomiidae	Stomiiformes	Teleostei
Akarotaxis	Bathydraconidae	Perciformes/Notothenioidei	Teleostei
Pterocaesio	Caesionidae	Eupercaria/misc	Teleostei
Pomadasys	Haemulidae	Eupercaria/misc	Teleostei
Chimaera	Chimaeridae	Chimaeriformes	Holocephali
Monochirus	Soleidae	Pleuronectiformes	Teleostei
Vanellus	Charadriidae	Charadriiformes	Aves
Bathytyphlops	Ipnopidae	Aulopiformes	Teleostei
Parophrys	Pleuronectidae	Pleuronectiformes	Teleostei
Parexocoetus	Exocoetidae	Beloniformes	Teleostei
Chilorhinus	Chlopsidae	Anguilliformes	Teleostei
Enneapterygius	Tripterygiidae	Blenniiformes	Teleostei
Lycodichthys	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Platax	Ephippidae	Acanthuriformes	Teleostei
Lyopsetta	Pleuronectidae	Pleuronectiformes	Teleostei
Eucryphycus	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Threskiornis	Threskiornithidae	Ciconiiformes	Aves
Pseudacanthicus	Loricariidae	Siluriformes	Teleostei
Protogobius	Rhyacichthyidae	Gobiiformes	Teleostei
Pseudobulweria	Procellariidae	Procellariiformes	Aves
Stiphodon	Gobiidae	Gobiiformes	Teleostei
Pagophilus	Phocidae	Carnivora	Mammalia
Graus	Girellidae	Centrarchiformes	Teleostei
Fowleria	Apogonidae	Kurtiformes	Teleostei
Iluocoetes	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Vimba	Leuciscidae	Cypriniformes	Teleostei
Percilia	Perciliidae	Centrarchiformes	Teleostei
Plegadis	Threskiornithidae	Ciconiiformes	Aves
Lyconus	Lyconidae	Gadiformes	Teleostei
Brachysomophis	Ophichthidae	Anguilliformes	Teleostei
Thysochromis	Cichlidae	Cichliformes	Teleostei
Ectodus	Cichlidae	Cichliformes	Teleostei
Alertichthys	Zanclorhynchidae	Perciformes/Scorpaenoidei	Teleostei
Stenella	Delphinidae	Cetartiodactyla	Mammalia
Itycirrhitus	Cirrhitidae	Centrarchiformes	Teleostei
Dichotomyctere	Tetraodontidae	Tetraodontiformes	Teleostei
Brustiarius	Ariidae	Siluriformes	Teleostei
Cordylancistrus	Loricariidae	Siluriformes	Teleostei
Occidentarius	Ariidae	Siluriformes	Teleostei
Apocryptodon	Oxudercidae	Gobiiformes	Teleostei
Paralithoxus	Loricariidae	Siluriformes	Teleostei
Pachyptila	Procellariidae	Procellariiformes	Aves
Orcinus	Delphinidae	Cetartiodactyla	Mammalia
Accipiter	Accipitridae	Falconiformes	Aves
Rhynchactis	Gigantactinidae	Lophiiformes	Teleostei
Dasycottus	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Lamprologus	Cichlidae	Cichliformes	Teleostei
Albula	Albulidae	Albuliformes	Teleostei
Gadella	Moridae	Gadiformes	Teleostei
Austrolabrus	Labridae	Eupercaria/misc	Teleostei
Ardeola	Ardeidae	Ciconiiformes	Aves
Lycenchelys	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Latimeria	Latimeriidae	Coelacanthiformes	Coelacanthi
Teixeirichthys	Pomacentridae	Ovalentaria/misc	Teleostei
Cichlasoma	Cichlidae	Cichliformes	Teleostei
Larabicus	Labridae	Eupercaria/misc	Teleostei
Osteomugil	Mugilidae	Mugiliformes	Teleostei
